id,created,modified,slug,title,user_id,is_official,search_vector,status,language,is_draft,old_id,is_deleted,is_onboard,platform,pik_photo_id,memo,is_default
998,2020-04-03 11:34:20.076 +0900,2020-08-26 13:52:55.551 +0900,games-to-play-during-quarantine,Games to Play During Quarantine,39,False,"'/document/d/10iod7wy_yu4nmkpu7zh7ytrq11qjaanjzz0paotkhr8/preview?fbclid=iwar0sqfzlptio0_rn2yh-qqkt3dn8l-jk1dmhu3dbhejmv3i0olcag5bm8ge#heading=h.l0jngib9zs61':30B '/groups/zoommemes/permalink/272208100468669/).':22B 'add':35B 'board':41B 'by':18B 'can':34B 'collection':7B 'created':17B 'docs.google.com':29B 'docs.google.com/document/d/10iod7wy_yu4nmkpu7zh7ytrq11qjaanjzz0paotkhr8/preview?fbclid=iwar0sqfzlptio0_rn2yh-qqkt3dn8l-jk1dmhu3dbhejmv3i0olcag5bm8ge#heading=h.l0jngib9zs61':28B 'document':27B 'during':4A 'for':14B 'found':10B 'free':43B 'games':1A,39B,42B 'her':25B 'i':31B 'memes':13B 'more':36B 'nathania':19B,24B 'on':11B 'online':38B 'original':26B 'originally':9B 'play':3A 'quaranteens':16B 'quarantine':5A,40B 'self':15B 'social':44B 'thanks':23B 'this':6B 'thought':32B 'to':2A 'together':37B 'was':8B 'we':33B 'www.facebook.com':21B 'www.facebook.com/groups/zoommemes/permalink/272208100468669/).':20B 'zoom':12B",public,en,False,532.0,False,False,,,,False
946,2020-08-19 18:55:24.502 +0900,2020-08-26 13:52:54.367 +0900,팁스-운영사-스파크랩의-모든-것,팁스 운영사 스파크랩의 모든 것,49,False,'것':5A '모든':4A '스파크랩의':3A '운영사':2A '팁스':1A,public,ko,False,,False,False,,,,False
912,2020-08-17 09:37:43.142 +0900,2020-08-26 13:52:54.497 +0900,송석규-엔터테인용-사이트-모음,[송석규] 엔터테인용 사이트 모음,49,False,'모음':4A '사이트':3A '송석규':1A '엔터테인용':2A,private,ko,False,,False,False,,,,False
845,2020-07-10 17:18:52.628 +0900,2020-08-26 13:52:54.738 +0900,아자,아자,19,False,'아자':1A,public,ko,False,,False,False,,,,False
704,2020-05-08 17:55:35.337 +0900,2020-08-26 13:52:55.158 +0900,코딩-배우기,코딩 배우기,49,False,'배우기':2A '코딩':1A,private,ko,False,,False,False,,,,False
641,2020-04-24 17:54:35.424 +0900,2020-08-26 13:52:55.378 +0900,pikurate-mobile-app-development-project,[Pikurate] mobile app development project,49,False,'here':3A 'new':1A 'pik':2A,public,en,False,,False,False,,,,False
344,2019-07-09 00:54:18.777 +0900,2020-08-26 13:52:57.542 +0900,how-to-choose-the-best-i-phone,How to choose the best i-Phone,17,False,"'80':21B 'best':5A,15B,29B 'choose':3A 'find':13B 'for':19B 'granma':24B 'granmma':25B 'how':1A 'i':7A,9B,17B,27B 'i-phone':6A,16B,26B 'm':10B 'my':20B 'old':23B 'phone':8A,18B,28B 'the':4A,14B 'to':2A,12B 'trying':11B 'years':22B",public,en,False,,False,False,,,,False
343,2019-07-07 23:25:50.657 +0900,2020-08-26 13:52:57.554 +0900,choosing-a-ductless-mini-split-air-conditioner,Choosing a ductless mini split air conditioner,363,False,'/reviews/the-best-ductless-mini-split-air-conditioner/':10B 'a':2A 'air':6A 'airconditioner':11B 'choosing':1A 'conditioner':7A 'ductless':3A 'mini':4A 'split':5A 'thewirecutter.com':9B 'thewirecutter.com/reviews/the-best-ductless-mini-split-air-conditioner/':8B,public,en,False,,False,False,,,,False
342,2019-07-07 23:22:33.371 +0900,2020-08-26 13:52:57.586 +0900,best-gluten-free-restaurants-in-boston,Best gluten-free restaurants in Boston,363,False,"'/maps/gluten-free-restaurants-boston':10B 'best':1A 'boston':7A 'boston.eater.com':9B 'boston.eater.com/maps/gluten-free-restaurants-boston':8B 'free':4A,14B 'gluten':3A,13B 'gluten-free':2A,12B 'in':6A 'restaurants':5A,11B",public,en,False,,False,False,,,,False
341,2019-07-05 08:55:01.985 +0900,2020-08-26 13:52:57.599 +0900,how-to-make-indoor-smores,How to make indoor s'mores,363,False,"'/how-to-make-smores-4-ways/':9B 'dinnerthendessert.com':8B 'dinnerthendessert.com/how-to-make-smores-4-ways/':7B 'how':1A 'indoor':4A 'make':3A 'mores':6A,11B 's':5A,10B 'to':2A",public,en,False,,False,False,,,,False
340,2019-07-04 09:03:04.917 +0900,2020-08-26 13:52:57.609 +0900,where-to-eat-pizza-in-boston,Where to eat pizza in Boston,363,False,"'/boston/restaurants/best-pizza-in-boston':9B 'boston':6A,10B 'eat':3A 'in':5A 'pizza':4A,11B 'to':2A 'where':1A 'www.timeout.com':8B 'www.timeout.com/boston/restaurants/best-pizza-in-boston':7B",public,en,False,,False,False,,,,False
339,2019-07-04 09:00:08.620 +0900,2020-08-26 13:52:57.614 +0900,best-cities-to-watch-4th-of-july-fireworks-2019,Best cities to watch 4th of July fireworks 2019,363,False,"'/travel/article/july-4-fireworks-events-2019-trnd/index.html':12B '2019':9A '4th':5A 'best':1A 'cities':2A 'fireworks':8A,13B 'july':7A 'of':6A 'to':3A 'watch':4A 'www.cnn.com':11B 'www.cnn.com/travel/article/july-4-fireworks-events-2019-trnd/index.html':10B",public,en,False,,False,False,,,,False
338,2019-07-04 01:41:27.964 +0900,2020-08-26 13:52:57.625 +0900,linear-algebra,Linear Algebra,349,False,"'algebra':2A,4B,6B 'linear':1A,3B,5B",public,en,False,,False,False,,,,False
337,2019-07-03 12:59:26.751 +0900,2020-08-26 13:52:57.633 +0900,machine-learning-explained,Machine Learning explained,349,False,"'explained':3A,6B 'learning':2A,5B,9B 'machine':1A,4B,8B 'ml':7B",public,en,False,,False,False,,,,False
336,2019-07-03 06:48:23.527 +0900,2020-08-26 13:52:57.643 +0900,support-vector-machine-svm-explained,Support Vector Machine (SVM) explained,349,False,"'explained':5A 'machine':3A,8B,12B 'support':1A,6B,10B 'svm':4A,9B 'vector':2A,7B,11B",public,en,False,,False,False,,,,False
335,2019-07-03 06:21:07.191 +0900,2020-08-26 13:52:57.650 +0900,what-is-perceptron,What is Perceptron?,349,False,"'is':2A,5B 'perceptron':3A,6B,7B 'what':1A,4B",public,en,False,,False,False,,,,False
1178,2020-09-10 09:13:05.795 +0900,2020-09-10 09:13:05.797 +0900,general,General,554,False,'general':1A,private,en,False,,False,False,,,,False
333,2019-07-03 06:03:18.032 +0900,2020-08-26 13:52:57.669 +0900,openai,OpenAI,349,False,"'ai':3B 'openai':1A,2B,4B",public,en,False,,False,False,,,,False
332,2019-07-03 02:23:40.348 +0900,2020-08-26 13:52:57.687 +0900,jcommander,JCommander,349,False,"'a':4B 'annotations':13B 'command':9B 'framework':6B 'is':3B 'java':5B 'jcommander':1A,2B,14B 'line':10B 'options':11B 'parse':8B 'to':7B 'with':12B",public,en,False,,False,False,,,,False
331,2019-07-02 09:19:18.243 +0900,2020-08-26 13:52:57.694 +0900,gof-design-patterns-with-real-life-examples,GoF Design Patterns with real life examples,349,False,"'design':2A,9B,16B 'examples':7A,14B 'gof':1A,8B,15B 'life':6A,13B 'patterns':3A,10B,17B 'real':5A,12B 'with':4A,11B",public,en,False,,False,False,,,,False
330,2019-07-02 08:25:11.817 +0900,2020-08-26 13:52:57.712 +0900,java-terminology,Java terminology,349,False,"'java':1A,3B,5B 'terminology':2A,4B,6B",public,en,False,,False,False,,,,False
329,2019-07-02 08:19:11.154 +0900,2020-08-26 13:52:57.724 +0900,apache-maven-tutorial,Apache Maven Tutorial,349,False,"'apache':1A,7B 'how':4B 'maven':2A,8B,9B 'to':5B 'tutorial':3A 'use':6B",public,en,False,,False,False,,,,False
327,2019-06-30 14:14:51.501 +0900,2020-08-26 13:52:57.739 +0900,ubuntu-1804,Ubuntu 18.04,349,False,"'18.04':2A 'ubuntu':1A,3B,4B",public,en,False,,False,False,,,,False
326,2019-06-30 04:10:20.553 +0900,2020-08-26 13:52:57.770 +0900,nodejs-libraries,NodeJS Libraries,349,False,"'libraries':2A,4B 'nodejs':1A,3B,5B",public,en,False,,False,False,,,,False
325,2019-06-29 02:24:54.784 +0900,2020-08-26 13:52:57.776 +0900,纽约最好喝的奶茶,纽约最好喝的奶茶,390,False,'奶茶':3B '纽约好喝的奶茶':2B '纽约最好喝的奶茶':1A,public,en,False,,False,False,,,,False
323,2019-06-28 09:05:29.089 +0900,2020-08-26 13:52:57.796 +0900,github-tutorial,GitHub Tutorial,349,False,"'github':1A,3B,5B 'tutorial':2A,4B,6B",public,en,False,,False,False,,,,False
1216,2020-09-11 14:45:10.067 +0900,2020-09-11 14:45:10.069 +0900,it,IT,580,False,'it':1A,private,en,False,,False,False,,,,False
996,2020-03-19 23:34:00.850 +0900,2020-08-26 13:52:55.578 +0900,스타트업이-시장조사할때-참고해야-하는-사이트-모음,스타트업이 시장조사할때 참고해야 하는 사이트 모음,49,False,"'마켓리서치':13B '모음':6A,12B,17B '사이트':5A,11B,15B '스타트업':16B '스타트업이':1A,7B '시장조사':14B '시장조사할때':2A,8B '참고':18B '참고해야':3A,9B '하는':4A,10B",public,ko,False,530.0,False,False,,,,False
947,2020-08-23 12:46:39.779 +0900,2020-08-26 13:52:54.363 +0900,packback-travel,Packback travel,420,False,'packback':1A 'travel':2A,private,en,False,,False,False,,,,False
705,2020-05-09 03:58:17.983 +0900,2020-08-26 13:52:55.154 +0900,맛집,맛집,459,False,'맛집':1A,public,ko,False,,False,False,,,,False
322,2019-06-28 05:55:22.087 +0900,2020-08-26 13:52:57.805 +0900,customer-success-best-practices,Customer Success - Best Practices,389,False,"'a':28B 'and':19B 'best':3A,7B,24B 'boarding':16B 'churn':21B,35B 'customer':1A,5B,11B,13B,30B 'customersuccess':33B 'expansion':17B 'focusing':9B 'for':26B 'formulating':27B 'great':29B 'note':22B 'on':10B,15B 'on-boarding':14B 'practices':4A,8B 'reducing':20B 'retention':12B 'revenue':18B 'revenuegrowth':34B 'saas':36B 'sources':25B 'strategy':32B 'success':2A,6B,31B 'the':23B",public,en,False,,False,False,,,,False
321,2019-06-27 22:23:14.665 +0900,2020-08-26 13:52:57.812 +0900,kpis-for-business-success,KPIs for Business Success,199,False,"'arrive':12B 'at':13B 'business':3A,23B,26B,29B 'business-success':25B 'contains':7B 'for':2A 'how':10B 'kpi':24B 'kpis':1A,16B,28B 'links':8B 'measure':18B 'of':21B 'on':9B 'pik':6B 'right':15B 'success':4A,20B,27B,30B 'the':14B,19B 'this':5B 'to':11B,17B 'you':22B",public,en,False,,False,False,,,,False
320,2019-06-27 21:23:57.513 +0900,2020-08-26 13:52:57.819 +0900,which-foods-contain-vitamin-b-12,Which foods contain vitamin B-12,363,False,'-12':6A '/a-to-z-guides/vitamin-b12-deficiency-anemia#1':9B 'b':5A 'contain':3A 'foods':2A 'healthyeating':12B 'vitamin':4A 'vitaminb12':11B 'vitamins':10B 'which':1A 'www.webmd.com':8B 'www.webmd.com/a-to-z-guides/vitamin-b12-deficiency-anemia#1':7B,public,en,False,,False,False,,,,False
319,2019-06-27 21:19:23.148 +0900,2020-08-26 13:52:57.824 +0900,what-is-the-meaning-of-darth,What is the meaning of Darth?,363,False,"'/entry/you-probably-think-you-know-the-meaning-of-darth-vader_b_5a0c97a0e4b06d8966cf3456':9B 'darth':6A,10B 'darthvader':12B 'is':2A 'meaning':4A 'of':5A 'startrek':11B 'the':3A 'what':1A 'www.huffpost.com':8B 'www.huffpost.com/entry/you-probably-think-you-know-the-meaning-of-darth-vader_b_5a0c97a0e4b06d8966cf3456':7B",public,en,False,,False,False,,,,False
318,2019-06-27 00:25:20.387 +0900,2020-08-26 13:52:57.842 +0900,travel-to-cape-cod,Travel to Cape Cod,349,False,"'cape':3A,7B,9B 'cod':4A,8B,10B 'to':2A,6B 'travel':1A,5B",public,en,False,,False,False,,,,False
317,2019-06-26 20:29:46.339 +0900,2020-08-26 13:52:57.856 +0900,vocal-recording-studios-in-boston-ma,"Vocal Recording Studios in Boston, MA",388,False,"'a':36B 'and':26B,33B 'area':18B 'basic':13B 'boston':5A,17B,45B 'cartoon':39B 'children':37B 'compare':23B 'dubbing':34B,44B 'for':12B,28B,35B 'i':7B,19B 'in':4A,15B 'including':31B 'like':21B 'ma':6A 'music':32B 'pricing':27B 'projects':30B 'recording':2A,10B,29B 'recordings':14B 's':38B 'seek':8B 'services':25B 'show':41B 'studio':42B 'studios':3A,11B 'the':16B,24B 'to':22B 'tv':40B 'vocal':1A,9B,43B 'would':20B",public,en,False,,False,False,,,,False
316,2019-06-26 12:56:10.551 +0900,2020-08-26 13:52:57.869 +0900,open-street-map-osm,Open Street Map (OSM),349,False,"'map':3A,7B,10B 'open':1A,5B,8B 'osm':4A 'street':2A,6B,9B",public,en,False,,False,False,,,,False
315,2019-06-26 03:50:48.988 +0900,2020-08-26 13:52:57.878 +0900,deploy-c-api-for-performance,Deploy C++ API for Performance,349,False,"'api':3A,8B,12B 'c':2A,7B,11B 'deploy':1A,6B 'for':4A,9B 'performance':5A,10B",public,en,False,,False,False,,,,False
314,2019-06-26 03:41:28.412 +0900,2020-08-26 13:52:57.912 +0900,a-beginners-guide-to-aws,A beginner's guide to AWS,349,False,"'a':1A,7B 'aws':6A,12B,13B 'beginner':2A,8B,15B 'guide':4A,10B,14B 's':3A,9B 'to':5A,11B",public,en,False,,False,False,,,,False
313,2019-06-26 02:36:14.293 +0900,2020-08-26 13:52:57.919 +0900,backend-with-heavy-computation,Backend with Heavy Computation,349,False,"'and':11B 'backend':1A,14B,20B 'best':17B 'computation':4A,22B 'compute':12B 'decouple':9B 'do':5B 'fits':16B 'for':18B 'heavy':3A,21B 'i':6B 'me':19B 'need':7B 'storage':10B 'technology':15B 'to':8B 'what':13B 'with':2A",public,en,False,,False,False,,,,False
312,2019-06-26 00:21:59.033 +0900,2020-08-26 13:52:57.927 +0900,how-to-measure-customer-success,How to measure customer success,17,False,"'basic':10B 'customer':4A 'how':1A 'kpi':12B 'kpis':11B 'measure':3A 'success':5A 'the':9B 'to':2A,7B 'trying':6B 'understand':8B",public,en,False,,False,False,,,,False
311,2019-06-25 15:00:33.970 +0900,2020-08-26 13:52:57.932 +0900,what-is-the-cheapest-way-to-ship-internationally,What is the cheapest way to ship internationally?,349,False,"'cheapest':4A,12B,20B 'internationally':8A,16B,24B 'is':2A,10B,18B 'ship':7A,15B,23B 'the':3A,11B,19B 'to':6A,14B,22B 'way':5A,13B,21B 'what':1A,9B,17B",public,en,False,,False,False,,,,False
310,2019-06-25 13:21:53.929 +0900,2020-08-26 13:52:57.938 +0900,can-i-work-abroad-on-opt,Can I work abroad on OPT?,349,False,"'abroad':4A,10B,13B 'can':1A,7B 'i':2A,8B 'on':5A,11B 'opt':6A,12B,15B 'work':3A,9B,14B",public,en,False,,False,False,,,,False
309,2019-06-24 00:59:50.574 +0900,2020-08-26 13:52:57.948 +0900,meditation-and-mindfulness,Meditation and Mindfulness,199,False,"'a':18B 'and':2A,12B,14B 'daily':22B 'get':8B 'help':6B 'it':17B 'links':4B 'lives':23B 'make':16B 'meditation':1A,11B,24B 'mindfulness':3A,13B,25B 'of':20B 'part':19B 'people':7B 'started':9B 'their':21B 'then':15B 'to':5B 'with':10B",public,en,False,,False,False,,,,False
308,2019-06-24 00:56:45.525 +0900,2020-08-26 13:52:57.964 +0900,self-grooming-for-guys,Self-Grooming for Guys,199,False,"'and':13B 'better':15B 'boys':16B 'can':11B 'dress':14B 'for':4A 'grooming':3A,21B 'guys':5A,10B,18B 'how':8B 'look':12B 'men':17B 'on':7B 'self':2A,20B 'self-grooming':1A,19B 'the':9B 'tips':6B",public,en,False,,False,False,,,,False
307,2019-06-24 00:56:08.393 +0900,2020-08-26 13:52:57.974 +0900,python-built-in-modules,Python Built-in Modules,349,False,"'built':3A,8B,13B 'built-in':2A,7B,12B 'in':4A,9B,14B 'modules':5A,10B,15B 'python':1A,6B,11B",public,en,False,,False,False,,,,False
306,2019-06-24 00:54:58.972 +0900,2020-08-26 13:52:58.008 +0900,personal-finance,Personal Finance,199,False,"'and':6B 'basics':5B 'better':12B 'finance':2A,15B,16B 'finances':11B 'habits':7B 'handle':9B 'learn':3B 'personal':1A,10B,14B 'personal-finance':13B 'the':4B 'to':8B",public,en,False,,False,False,,,,False
305,2019-06-22 10:40:39.814 +0900,2020-08-26 13:52:58.025 +0900,summer-dresses,Summer Dresses,18,False,"'-150':11B '40':10B 'a':22B 'affordable':7B 'and':19B,31B 'are':13B 'body':24B 'breezy':27B 'by':26B 'design':36B 'designs':30B 'dresses':2A,9B,34B 'fashion':18B,37B 'fast':17B 'feminine':29B 'fit':21B 'floral':35B 'for':6B 'good':14B 'i':3B 'inspired':25B 'looking':5B 'm':4B 'no':16B 'patterns':33B 'petite':23B 'quality':15B 'summer':1A,8B,38B 'that':12B 'unique':32B 'vintage':28B 'will':20B",public,en,False,,False,False,,,,False
304,2019-06-22 09:53:26.682 +0900,2020-08-26 13:52:58.036 +0900,linux-command,Linux Command,349,False,"'command':2A 'commands':5B 'linux':1A,3B,4B",public,en,False,,False,False,,,,False
303,2019-06-22 09:33:21.458 +0900,2020-08-26 13:52:58.043 +0900,can-an-f-1-student-in-the-us-work-remotely-on-line,Can an F-1 student in the US work remotely on-line?,349,False,"'-1':4A,17B,28B 'an':2A,15B 'can':1A,14B 'f':3A,16B,27B 'in':6A,19B 'line':13A,26B 'on':12A,25B 'on-line':11A,24B 'remotely':10A,23B 'student':5A,18B 'the':7A,20B 'us':8A,21B 'work':9A,22B",public,en,False,,False,False,,,,False
272,2019-06-14 23:16:29.282 +0900,2020-08-26 13:52:58.319 +0900,한글-테스트,한글 테스트,17,False,"'테스트':2A,4B,5B '한글':1A,3B,6B",public,ko,False,,False,False,,,,False
995,2020-03-19 04:20:56.018 +0900,2020-08-26 16:38:39.213 +0900,피큐레잇-한국-투자-유치-관련-정보-모음,피큐레잇 한국 투자 유치 관련 정보 모음,49,False,'관련':5A '모음':7A '유치':4A '정보':6A '투자':3A '피큐레잇':1A '한국':2A,public,ko,False,529.0,False,False,,,,False
12709,2022-04-11 11:59:09.183 +0900,2022-04-11 11:59:09.217 +0900,헝산-가볼만한-곳-총-정리-025909-12709,헝산 가볼만한 곳 총 정리,1576,False,,public,en,False,,False,False,,,,False
847,2020-07-13 15:13:23.863 +0900,2020-08-26 13:52:54.734 +0900,viet-nam-travel,Viet Nam travel,420,False,,private,en,False,,False,False,,,,False
743,2020-05-14 15:47:00.592 +0900,2020-08-26 13:52:55.071 +0900,썰플러스-공유방,썰플러스 공유방,465,False,'공유방':2A '썰플러스':1A,public,ko,False,,False,False,,,,False
706,2020-05-09 04:01:58.979 +0900,2020-08-26 13:52:55.150 +0900,개인공간,개인공간,459,False,'개인공간':1A,private,ko,False,,False,False,,,,False
300,2019-06-21 13:12:33.443 +0900,2020-08-26 13:52:58.065 +0900,alternatives-to-google-maps-api-for-business,Alternatives to Google Maps API for Business,349,False,"'alternatives':1A,8B,15B 'api':5A,12B,19B 'business':7A,14B,21B 'for':6A,13B,20B 'google':3A,10B,17B 'maps':4A,11B,18B 'to':2A,9B,16B",public,en,False,,False,False,,,,False
299,2019-06-21 13:10:03.128 +0900,2020-08-26 13:52:58.069 +0900,죽-끓이기,죽 끓이기,349,False,"'끓이기':2A,4B,6B '죽':1A,3B,5B",public,ko,False,,False,False,,,,False
298,2019-06-21 06:07:15.751 +0900,2020-08-26 13:52:58.075 +0900,how-to-fix-kernel-security-check-failure,How to fix kernel security check failure,349,False,"'check':6A,13B,18B 'failure':7A,14B,15B 'fix':3A,10B 'how':1A,8B 'kernel':4A,11B,17B 'security':5A,12B,16B 'to':2A,9B",public,en,False,,False,False,,,,False
296,2019-06-20 09:42:22.376 +0900,2020-08-26 13:52:58.105 +0900,pikurate이-참고할만한-창업-성공-사례,Pikurate이 참고할만한 창업 성공 사례,17,False,"'pikurate':14B 'pikurate이':1A '국내외에서':6B '모음':11B '사례':5A,10B,15B '성공':4A,12B '있는':9B '참고할만한':2A '창업':3A,13B '창업하고':8B '활발하게':7B",public,ko,False,,False,False,,,,False
293,2019-06-19 23:03:24.540 +0900,2020-08-26 13:52:58.141 +0900,wizard,wizard,191,False,"'wizard':1A,2B,3B",public,en,False,,False,False,,,,False
292,2019-06-19 22:15:11.640 +0900,2020-08-26 13:52:58.150 +0900,job-searchit-sales-managing-global,"Job search(IT, sales, managing, global)",17,False,"'global':6A,11B 'it':3A,14B 'job':1A,8B,15B 'list':9B 'managing':5A,13B 'promising':7B 'sales':4A,12B 'search':2A 'serach':10B",public,en,False,,False,False,,,,False
286,2019-06-19 06:48:09.849 +0900,2020-08-26 13:52:58.161 +0900,data-flow-digram-how-to-draw-nice-one-as-a-beginner,data flow digram (how to draw nice one as a beginner),17,False,"'a':10A 'about':13B 'as':9A 'beginner':11A 'data':1A,14B,17B 'digram':3A,16B 'draw':6A 'flow':2A,15B,18B 'how':4A 'nice':7A 'one':8A 'research':12B 'to':5A",public,en,False,,False,False,,,,False
285,2019-06-19 04:52:43.325 +0900,2020-08-26 13:52:58.165 +0900,이민생활-이모저모,이민생활 이모저모,17,False,"'관련':8B '미국':3B,11B '보스턴':14B '보스턴의':4B '삶':7B,12B '삶과':5B '생활':13B '이모저모':2A '이민':15B '이민생활':1A '정보모음':9B '한국':10B '한국의':6B",public,ko,False,,False,False,,,,False
284,2019-06-18 15:54:10.129 +0900,2020-08-26 13:52:58.172 +0900,react-native-vs-native,React Native vs Native,349,False,"'native':2A,4A,6B,8B,11B 'react':1A,5B,10B 'react-native':9B 'vs':3A,7B",public,en,False,,False,False,,,,False
283,2019-06-18 00:35:07.371 +0900,2020-08-26 13:52:58.227 +0900,font,Font,349,False,"'font':1A,5B,6B 'the':4B 'what':3B 'wtf':2B",public,en,False,,False,False,,,,False
282,2019-06-17 00:53:38.706 +0900,2020-08-26 13:52:58.236 +0900,how-many-domain-name-variations-to-register,How many domain name variations to register?,349,False,"'buying':11B 'domain':3A,15B,16B 'how':1A 'is':8B 'it':9B 'many':2A 'name':4A 'of':13B 'register':7A 'to':6A 'variations':5A,12B 'worth':10B 'your':14B",public,en,False,,False,False,,,,False
281,2019-06-16 21:38:54.491 +0900,2020-08-26 13:52:58.244 +0900,management,Management,375,False,'cosmetics':5B 'management':1A 'piks':4B 'testing':2B 'the':3B,public,en,False,,False,False,,,,False
280,2019-06-15 05:29:03.534 +0900,2020-08-26 13:52:58.263 +0900,test-280,test,261,False,'entertainment':3B 'kjbjhb':2B 'movie':4B 'test':1A,public,en,False,,False,False,,,,False
279,2019-06-15 04:49:43.724 +0900,2020-08-26 13:52:58.273 +0900,good-job-for-korean-women-in-usa,good job for Korean women in U.S.A,17,False,"'for':3A 'good':1A 'in':6A 'job':2A,10B,13B 'korean':4A,12B 'of':9B 'research':8B 'searching':11B 'u.s.a':7A 'women':5A",public,en,False,,False,False,,,,False
278,2019-06-15 03:48:09.599 +0900,2020-08-26 13:52:58.287 +0900,start-up-pitch-decks-for-investment,Start up Pitch Decks for Investment,363,False,"'/sites/alejandrocremades/2018/07/28/pitch-deck-template-exactly-what-to-include/#5d686d1e74c5':9B 'decks':4A 'for':5A 'investment':6A,11B 'pitch':3A 'pitchdeck':12B 'start':1A 'startup':10B 'up':2A 'www.forbes.com':8B 'www.forbes.com/sites/alejandrocremades/2018/07/28/pitch-deck-template-exactly-what-to-include/#5d686d1e74c5':7B",public,en,False,,False,False,,,,False
277,2019-06-15 01:15:07.953 +0900,2020-08-26 13:52:58.296 +0900,why-study-abroad-why-go,Why study abroad? Why go?,349,False,"'a':8B 'about':14B 'abroad':3A,20B,29B 'and':12B,21B 'can':24B 'collection':9B 'get':25B 'go':5A 'here':6B 'insights':11B 'is':7B,17B 'it':16B,28B 'of':10B,27B 'out':26B 'reasons':13B 'study':2A,31B 'studying':19B 'what':22B 'why':1A,4A,15B,30B 'worth':18B 'you':23B",public,en,False,,False,False,,,,False
276,2019-06-15 01:13:34.087 +0900,2020-08-26 13:52:58.301 +0900,what-is-the-best-time-of-life,What is the best time of life?,349,False,"'best':4A,12B,16B 'is':2A,10B 'life':7A,15B,17B 'literally':8B 'of':6A,14B 'the':3A,11B 'time':5A,13B,18B 'what':1A,9B",public,en,False,,False,False,,,,False
275,2019-06-15 01:10:20.780 +0900,2020-08-26 13:52:58.307 +0900,prepare-for-the-coding-interview,Prepare for the coding interview,349,False,"'a':20B 'aside':17B 'book':24B 'coding':4A,14B,27B,30B 'crack':12B,32B 'cracking':25B 'figure':8B 'for':2A 'from':18B 'how':10B 'interview':5A,15B,28B,29B 'known':23B 'let':6B 'out':9B 'prepare':1A,31B 'questions':16B 'reading':19B 's':7B 'the':3A,13B,26B 'to':11B 'well':22B 'well-known':21B",public,en,False,,False,False,,,,False
274,2019-06-15 00:45:20.212 +0900,2020-08-26 13:52:58.313 +0900,tips-on-finding-cheap-flights,Tips on finding cheap flights,349,False,"'be':10B 'best':22B,26B 'cheap':4A,29B 'deal':23B,27B 'explore':16B 'fights':25B 'find':20B 'finding':3A 'flight':28B 'flights':5A,13B 'how':18B 'let':14B 'no':6B 'on':2A,12B,24B 'one':7B 'overcharged':11B 's':15B 'the':21B 'ticket':30B 'tips':1A 'to':9B,19B 'together':17B 'wants':8B",public,en,False,,False,False,,,,False
273,2019-06-15 00:04:16.090 +0900,2020-08-26 13:52:58.316 +0900,한글-링크,한글 링크,17,False,"'링크':2A,4B,5B '한글':1A,3B,6B",public,ko,False,,False,False,,,,False
271,2019-06-14 10:39:35.943 +0900,2020-08-26 13:52:58.326 +0900,how-to-get-e2-via-as-korean,How to get E2 via as Korean,17,False,"'as':6A,13B 'e2':4A,11B,17B 'get':3A,10B 'how':1A,8B 'korean':7A,14B,16B 'to':2A,9B 'via':5A,12B 'visa':15B",public,en,False,,False,False,,,,False
244,2019-05-29 19:26:32.495 +0900,2020-08-26 13:52:58.697 +0900,test,test,49,False,"'test':1A,2B,3B",public,en,False,,False,False,,,,False
1179,2020-09-10 11:18:03.810 +0900,2020-09-10 11:26:31.851 +0900,kathy823,kathy823,575,False,'kathy823':1A,private,ko,False,,False,False,,,,False
262,2019-06-11 23:10:35.778 +0900,2020-08-26 16:37:01.343 +0900,e2-비자-관련-정보-모음,E2 비자 관련 정보 모음,17,False,'e2':1A '관련':3A '모음':5A '비자':2A '정보':4A,public,ko,False,,False,False,,,,False
1180,2020-09-10 11:27:56.373 +0900,2020-09-10 11:27:56.607 +0900,ai-pik-about-네이버-1180,AI pik about 네이버,576,False,'about':3A 'ai':1A 'pik':2A '네이버':4A,private,en,False,,False,False,,,,False
1138,2020-09-08 00:46:37.424 +0900,2020-09-08 00:47:56.897 +0900,resumes-cover-letters-oh-my-best-worst-1138,"Resumes, Cover Letters, Oh My! Best & Worst",49,False,'best':6A 'cover':2A 'letters':3A 'my':5A 'oh':4A 'resumes':1A 'worst':7A,private,ko,False,,False,False,,,,False
813,2020-07-03 11:19:09.693 +0900,2020-09-11 18:28:35.320 +0900,new-pik-here-813,new pik here,438,False,'here':3A 'new':1A 'pik':2A,public,en,False,,False,False,,,,False
1250,2020-09-14 21:45:31.291 +0900,2020-09-14 21:46:04.765 +0900,new-pik-here-1250,new pik here,571,False,'here':3A 'new':1A 'pik':2A,private,en,False,,False,False,,,,False
848,2020-07-13 15:37:32.080 +0900,2020-08-26 13:52:54.722 +0900,travel-in-vietnam,Travel in Vietnam,420,False,'in':2A 'travel':1A 'vietnam':3A,private,en,False,,False,False,,,,False
787,2020-06-06 23:58:14.987 +0900,2020-08-26 13:52:54.921 +0900,포켓-북마크-서비스의-모든것,포켓 북마크 서비스의 모든것,49,False,'모든것':4A '북마크':2A '서비스의':3A '포켓':1A,private,ko,False,,False,False,,,,False
